title,pubDate,guid,link,description
Mariupol: Ukraine rejects Russian demand to surrender port city,"Mon, 21 Mar 2022 01:17:34 GMT",https://www.bbc.co.uk/news/world-europe-60816885,https://www.bbc.co.uk/news/world-europe-60816885?at_medium=RSS&at_campaign=KARANGA,Russia issued an ultimatum offering to open humanitarian corridors in exchange for the surrender of the city.
Morad Tahbaz: British-US national detained in Iran now in hotel,"Mon, 21 Mar 2022 01:23:00 GMT",https://www.bbc.co.uk/news/uk-60816960,https://www.bbc.co.uk/news/uk-60816960?at_medium=RSS&at_campaign=KARANGA,The Foreign Office says it will continue to push for Mr Tahbaz to be allowed to return home to the UK.
Smacking children in Wales becomes illegal,"Mon, 21 Mar 2022 06:10:28 GMT",https://www.bbc.co.uk/news/uk-wales-60781395,https://www.bbc.co.uk/news/uk-wales-60781395?at_medium=RSS&at_campaign=KARANGA,"Critics say the law was pushed through by ""those who think they know better than parents""."
"Cost of living: One in five expect to go into debt this year, survey says","Mon, 21 Mar 2022 00:01:14 GMT",https://www.bbc.co.uk/news/business-60816226,https://www.bbc.co.uk/news/business-60816226?at_medium=RSS&at_campaign=KARANGA,"Nearly half of people surveyed expect to use up savings to cover rising living costs, a debt charity finds."
William and Kate dance and taste chocolate during day two of Belize tour,"Sun, 20 Mar 2022 22:34:18 GMT",https://www.bbc.co.uk/news/uk-60814541,https://www.bbc.co.uk/news/uk-60814541?at_medium=RSS&at_campaign=KARANGA,"""They were shaking their waists like nobody's business,"" said a local woman who danced with the duke."
Covid: Spring booster jab launches for over-75s and high risk in England,"Mon, 21 Mar 2022 04:20:30 GMT",https://www.bbc.co.uk/news/health-60795121,https://www.bbc.co.uk/news/health-60795121?at_medium=RSS&at_campaign=KARANGA,Experts say it will help keep the most vulnerable protected against severe illness amid rising infections.
"Grenfell tragedy: Government is failing to act on inquiry report, says London mayor","Mon, 21 Mar 2022 06:00:30 GMT",https://www.bbc.co.uk/news/uk-60816108,https://www.bbc.co.uk/news/uk-60816108?at_medium=RSS&at_campaign=KARANGA,"Delay puts lives at risk, says Sadiq Khan as he says London Fire Brigade have made changes asked of them."
Climate change: IPCC scientists to examine carbon removal in key report,"Mon, 21 Mar 2022 00:53:21 GMT",https://www.bbc.co.uk/news/science-environment-60798220,https://www.bbc.co.uk/news/science-environment-60798220?at_medium=RSS&at_campaign=KARANGA,There's likely to be a new emphasis on technology to suck CO2 from the air in IPCC report on mitigation.
Murder arrest over Sabita Thanwani Clerkenwell death,"Sun, 20 Mar 2022 15:34:35 GMT",https://www.bbc.co.uk/news/uk-england-london-60815255,https://www.bbc.co.uk/news/uk-england-london-60815255?at_medium=RSS&at_campaign=KARANGA,"Maher Maaroufe has been arrested on suspicion of murder over the death of Sabita Thanwani, 19."
Anger and grief as crowds rally to support Child Q,"Mon, 21 Mar 2022 03:48:48 GMT",https://www.bbc.co.uk/news/uk-60816934,https://www.bbc.co.uk/news/uk-60816934?at_medium=RSS&at_campaign=KARANGA,Hundreds of people marched through north London. Their message? Let black girls be black girls.
Murder charge after body found buried in Northampton garden,"Sun, 20 Mar 2022 15:46:28 GMT",https://www.bbc.co.uk/news/uk-england-northamptonshire-60814933,https://www.bbc.co.uk/news/uk-england-northamptonshire-60814933?at_medium=RSS&at_campaign=KARANGA,Fiona Beal has been charged with murder after being arrested at a hotel in Cumbria
"I will help with costs where I can, says chancellor","Sun, 20 Mar 2022 12:43:51 GMT",https://www.bbc.co.uk/news/uk-politics-60812549,https://www.bbc.co.uk/news/uk-politics-60812549?at_medium=RSS&at_campaign=KARANGA,"The chancellor says he will ""stand by"" people, as he faces pressure to act on rising living costs."
Six killed after car drives into crowd in Belgium,"Sun, 20 Mar 2022 14:06:02 GMT",https://www.bbc.co.uk/news/world-europe-60811591,https://www.bbc.co.uk/news/world-europe-60811591?at_medium=RSS&at_campaign=KARANGA,"Dozens more are injured in the crash, which the mayor of the town says is a ""national catastrophe""."
Ukraine war: The lonely funeral of a young soldier in Ukraine,"Mon, 21 Mar 2022 00:32:12 GMT",https://www.bbc.co.uk/news/world-europe-60801586,https://www.bbc.co.uk/news/world-europe-60801586?at_medium=RSS&at_campaign=KARANGA,"As Dmytro Kotenko was laid to rest, his parents were 600 miles away, trapped under Russian bombs."
War in Ukraine: Backlash in Russia against anti-war musicians,"Sun, 20 Mar 2022 18:11:36 GMT",https://www.bbc.co.uk/news/world-europe-60814306,https://www.bbc.co.uk/news/world-europe-60814306?at_medium=RSS&at_campaign=KARANGA,"Banned from radio stations and rumoured black lists, artists against the war face a difficult moment."
"In Mariupol, children bear the brunt of Vladimir Putin's war","Sun, 20 Mar 2022 15:59:47 GMT",https://www.bbc.co.uk/news/world-europe-60814913,https://www.bbc.co.uk/news/world-europe-60814913?at_medium=RSS&at_campaign=KARANGA,"At a children's hospital near the besieged city, the true impact of Russia's tactics are on display."
Ukraine war in maps: Tracking the Russian invasion,"Sun, 20 Mar 2022 10:03:41 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Russian advances grind to a halt in many areas as Ukrainian forces launch counterattacks - but fighting is ongoing in Mariupol.
"The Papers: Russia accused of genocide, and 'fuel duty cut'","Sun, 20 Mar 2022 23:34:38 GMT",https://www.bbc.co.uk/news/blogs-the-papers-60817099,https://www.bbc.co.uk/news/blogs-the-papers-60817099?at_medium=RSS&at_campaign=KARANGA,Several of Monday's papers lead with Ukraine likening Vladimir Putin's actions to those of the Nazis.
E-waste: Royal Mint wants to turn your old phone into gold,"Mon, 21 Mar 2022 00:01:51 GMT",https://www.bbc.co.uk/news/uk-60796417,https://www.bbc.co.uk/news/uk-60796417?at_medium=RSS&at_campaign=KARANGA,"The Royal Mint has found a way to turn old circuit boards from phones, computers and TVs into gold."
Kenya’s Killer Roads: Dodgy driving licences and dangerous vehicles in Kenya,"Mon, 21 Mar 2022 00:01:54 GMT",https://www.bbc.co.uk/news/world-africa-60800307,https://www.bbc.co.uk/news/world-africa-60800307?at_medium=RSS&at_campaign=KARANGA,"Kenya’s road accidents and deaths are on the rise, Africa Eye reveals cracks in Kenya’s road safety systems."
Money: £19bn in old UK banknotes and coins not cashed in,"Sun, 20 Mar 2022 15:37:11 GMT",https://www.bbc.co.uk/news/uk-wales-60763998,https://www.bbc.co.uk/news/uk-wales-60763998?at_medium=RSS&at_campaign=KARANGA,Paper £20 and £50 notes cannot be used after September this year but can still be exchanged.
Ukraine conflict: Emotional reunion of Ukrainian sisters at UK airport,"Sun, 20 Mar 2022 08:58:59 GMT",https://www.bbc.co.uk/news/uk-england-somerset-60799733,https://www.bbc.co.uk/news/uk-england-somerset-60799733?at_medium=RSS&at_campaign=KARANGA,Iryna has been waiting anxiously to find out if her sister Olya and her family would make it to the UK.
Six Nations Grand Slam: France sweep fans off their feet with glorious triumph,"Sun, 20 Mar 2022 07:30:09 GMT",https://www.bbc.co.uk/sport/rugby-union/60810926,https://www.bbc.co.uk/sport/rugby-union/60810926?at_medium=RSS&at_campaign=KARANGA,"A year out from a home World Cup, France's team, drawn from all parts of the country and society, revive memories of sporting triumphs past at the Stade de France."
Omicron vs Zero-Covid: How long can China hold on?,"Mon, 21 Mar 2022 00:00:23 GMT",https://www.bbc.co.uk/news/world-asia-china-60762032,https://www.bbc.co.uk/news/world-asia-china-60762032?at_medium=RSS&at_campaign=KARANGA,China's worst outbreak in two years has got some questioning how long it can hang on to its strategy.
Not smart but clever? The return of 'dumbphones',"Mon, 21 Mar 2022 00:04:45 GMT",https://www.bbc.co.uk/news/business-60763168,https://www.bbc.co.uk/news/business-60763168?at_medium=RSS&at_campaign=KARANGA,"Why sales of very basic mobile phones, without apps and internet connection, are increasing."
Oscars 2022: Five ways the Academy is trying to stay relevant,"Mon, 21 Mar 2022 00:05:54 GMT",https://www.bbc.co.uk/news/entertainment-arts-60616273,https://www.bbc.co.uk/news/entertainment-arts-60616273?at_medium=RSS&at_campaign=KARANGA,"The Academy Awards return this Sunday, but they face a battle to raise their viewing figures."
Loan sharks trap poorest as cost of living crisis bites,"Mon, 21 Mar 2022 00:40:43 GMT",https://www.bbc.co.uk/news/uk-60766810,https://www.bbc.co.uk/news/uk-60766810?at_medium=RSS&at_campaign=KARANGA,"Illegal lenders in England are preying on the most vulnerable in society, says a report."
The hunt for Nigerians who can change into cats,"Mon, 21 Mar 2022 00:14:31 GMT",https://www.bbc.co.uk/news/world-africa-60749496,https://www.bbc.co.uk/news/world-africa-60749496?at_medium=RSS&at_campaign=KARANGA,One man is challenging Nigerians' belief in magic after a wave of killings that has gripped the country.
England blunted by Brathwaite as second Test drawn,"Sun, 20 Mar 2022 23:25:21 GMT",https://www.bbc.co.uk/sport/cricket/60814769,https://www.bbc.co.uk/sport/cricket/60814769?at_medium=RSS&at_campaign=KARANGA,England are again thwarted by West Indies in an unlikely victory push as the second Test in Barbados ends in a tense draw.
"Liverpool & Man City: Two teams, three trophies left – who will win what? Danny Murphy analysis","Mon, 21 Mar 2022 00:04:29 GMT",https://www.bbc.co.uk/sport/football/60817143,https://www.bbc.co.uk/sport/football/60817143?at_medium=RSS&at_campaign=KARANGA,"MOTD2 pundit Danny Murphy says whatever happens next, it has already been a very good season for Liverpool and Manchester City, but it could turn out to be a very special one."
Nottingham Forest 0-1 Liverpool: Jurgen Klopp's side set up semi-final date against Man City after edging past hosts,"Sun, 20 Mar 2022 22:13:14 GMT",https://www.bbc.co.uk/sport/football/60698123,https://www.bbc.co.uk/sport/football/60698123?at_medium=RSS&at_campaign=KARANGA,Liverpool will play Manchester City in the FA Cup semi-final at Wembley after they edge past Nottingham Forest in a pulsating quarter-final at the City Ground.
Barcelona thrash leaders Real Madrid in famous Clasico win,"Sun, 20 Mar 2022 23:09:29 GMT",https://www.bbc.co.uk/sport/football/60816848,https://www.bbc.co.uk/sport/football/60816848?at_medium=RSS&at_campaign=KARANGA,Pierre-Emerick Aubameyang scores twice on his El Clasico debut as Barcelona stun Real Madrid 4-0 at the Bernabeu.
Fritz inflicts Nadal's first defeat of year in Indian Wells final ,"Mon, 21 Mar 2022 00:51:38 GMT",https://www.bbc.co.uk/sport/tennis/60816909,https://www.bbc.co.uk/sport/tennis/60816909?at_medium=RSS&at_campaign=KARANGA,"Rafael Nadal suffers his first defeat of the year, beaten by Taylor Fritz in straight sets in the final at Indian Wells."
Jones and England set to muddle on and hope magic emerges again,"Sun, 20 Mar 2022 20:15:02 GMT",https://www.bbc.co.uk/sport/rugby-union/60814659,https://www.bbc.co.uk/sport/rugby-union/60814659?at_medium=RSS&at_campaign=KARANGA,Eddie Jones and England are set to carry on together after another disappointing Six Nations campaign.
Ukraine war: Holocaust survivor killed by Russian shelling in Kharkiv,"Mon, 21 Mar 2022 19:47:02 GMT",https://www.bbc.co.uk/news/world-europe-60826303,https://www.bbc.co.uk/news/world-europe-60826303?at_medium=RSS&at_campaign=KARANGA,Boris Romantschenko was killed in Kharkiv 77 years after surviving the Buchenwald concentration camp.
Dog bought a week ago kills 17-month-old girl in St Helens home,"Tue, 22 Mar 2022 00:24:35 GMT",https://www.bbc.co.uk/news/uk-england-merseyside-60829837,https://www.bbc.co.uk/news/uk-england-merseyside-60829837?at_medium=RSS&at_campaign=KARANGA,"Merseyside Police say the family of the 17-month-old victim are ""absolutely devastated""."
Malmö: Two women killed after 'violence' at Swedish school,"Tue, 22 Mar 2022 01:01:03 GMT",https://www.bbc.co.uk/news/world-europe-60830059,https://www.bbc.co.uk/news/world-europe-60830059?at_medium=RSS&at_campaign=KARANGA,"An 18-year-old student is arrested on suspicion of murder after ""deadly violence"" in the city of Malmö."
Shell reconsiders its exit from oil field off Shetland,"Tue, 22 Mar 2022 01:40:28 GMT",https://www.bbc.co.uk/news/business-60825744,https://www.bbc.co.uk/news/business-60825744?at_medium=RSS&at_campaign=KARANGA,"The oil giant is looking again at the Cambo oil field in the Atlantic, as crude prices rise."
Yvan Colonna: Corsican nationalist dies after jihadist jail attack,"Mon, 21 Mar 2022 23:41:49 GMT",https://www.bbc.co.uk/news/world-europe-60830052,https://www.bbc.co.uk/news/world-europe-60830052?at_medium=RSS&at_campaign=KARANGA,Yvan Colonna's strangling by a fellow inmate had sparked violent protests on the French island.
China plane crash: Rescuers search for survivors as families await news,"Tue, 22 Mar 2022 05:21:34 GMT",https://www.bbc.co.uk/news/world-asia-china-60830395,https://www.bbc.co.uk/news/world-asia-china-60830395?at_medium=RSS&at_campaign=KARANGA,"Rescuers continue to search for survivors of the China Eastern flight, which was carrying 132 people."
Video clip of hoax call with UK minister Ben Wallace published,"Tue, 22 Mar 2022 04:35:08 GMT",https://www.bbc.co.uk/news/uk-politics-60829542,https://www.bbc.co.uk/news/uk-politics-60829542?at_medium=RSS&at_campaign=KARANGA,The UK blames Russia for the call targeted at Ben Wallace during a visit to Poland last week.
Nazanin Zaghari-Ratcliffe: I should have been freed six years ago,"Mon, 21 Mar 2022 21:12:46 GMT",https://www.bbc.co.uk/news/uk-60819018,https://www.bbc.co.uk/news/uk-60819018?at_medium=RSS&at_campaign=KARANGA,The British-Iranian was speaking publicly for the first time since her release from Iran last week.
"New P&O crew on less than £2 an hour, union claims","Mon, 21 Mar 2022 22:49:54 GMT",https://www.bbc.co.uk/news/business-60821266,https://www.bbc.co.uk/news/business-60821266?at_medium=RSS&at_campaign=KARANGA,The RMT union says Indian seafarers recruited to work in Dover are on rock bottom rates.
Covid: Fewer stomach bugs recorded during UK's lockdown,"Tue, 22 Mar 2022 00:57:20 GMT",https://www.bbc.co.uk/news/health-60819716,https://www.bbc.co.uk/news/health-60819716?at_medium=RSS&at_campaign=KARANGA,"Food poisoning and gastroenteritis cases plummeted in England, as people stayed at home."
Teenage girl on e-scooter dies in crash with van in east London,"Tue, 22 Mar 2022 02:25:01 GMT",https://www.bbc.co.uk/news/uk-england-london-60826567,https://www.bbc.co.uk/news/uk-england-london-60826567?at_medium=RSS&at_campaign=KARANGA,"The van driver is with police but has not been arrested over the death of the girl, believed to be 14."
"Police failing to bring in talent from black communities, says racism lead","Tue, 22 Mar 2022 02:00:57 GMT",https://www.bbc.co.uk/news/uk-60826602,https://www.bbc.co.uk/news/uk-60826602?at_medium=RSS&at_campaign=KARANGA,The man tasked with tackling racism in the police says racist incidents have been damaging.
Mariupol: Four reasons the city matters so much to Russia,"Mon, 21 Mar 2022 18:15:02 GMT",https://www.bbc.co.uk/news/world-europe-60825226,https://www.bbc.co.uk/news/world-europe-60825226?at_medium=RSS&at_campaign=KARANGA,The most bombarded city in Ukraine’s war with Russia is key to Moscow’s military campaign.
Hard choices for surrogate mothers and parents,"Tue, 22 Mar 2022 00:32:22 GMT",https://www.bbc.co.uk/news/world-europe-60824936,https://www.bbc.co.uk/news/world-europe-60824936?at_medium=RSS&at_campaign=KARANGA,Hundreds of Ukrainian women are pregnant with other people's children - creating a web of complex problems.
